Кол-во элементов;Кол-во элементов в ^ 2;Кол-во перестановок;Кол-во сравнений;Сумма сравнений и перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
162600;26438760000;97064;2793267;2890331;2599139;0.012523;quickSort
162700;26471290000;97164;2795267;2892431;2600939;0.012527;quickSort
162800;26503840000;97264;2797267;2894531;2602739;0.013031;quickSort
162900;26536410000;97364;2799267;2896631;2604539;0.012536;quickSort
163000;26569000000;97464;2801267;2898731;2606339;0.012566;quickSort
163100;26601610000;97564;2803267;2900831;2608139;0.012586;quickSort
163200;26634240000;97664;2805267;2902931;2609939;0.012592;quickSort
163300;26666890000;97764;2807267;2905031;2611739;0.012602;quickSort
163400;26699560000;97864;2809267;2907131;2613539;0.012633;quickSort
163500;26732250000;97964;2811267;2909231;2615339;0.012623;quickSort
163600;26764960000;98064;2813267;2911331;2617139;0.012626;quickSort
163700;26797690000;98164;2815267;2913431;2618939;0.012612;quickSort
163800;26830440000;98264;2817267;2915531;2620739;0.012639;quickSort
163900;26863210000;98364;2819267;2917631;2622539;0.012713;quickSort
164000;26896000000;98464;2821267;2919731;2624339;0.012682;quickSort
164100;26928810000;98564;2823267;2921831;2626139;0.012657;quickSort
164200;26961640000;98664;2825267;2923931;2627939;0.012700;quickSort
164300;26994490000;98764;2827267;2926031;2629739;0.012692;quickSort
164400;27027360000;98864;2829267;2928131;2631539;0.012713;quickSort
164500;27060250000;98964;2831267;2930231;2633339;0.012727;quickSort
164600;27093160000;99064;2833267;2932331;2635139;0.012736;quickSort
164700;27126090000;99164;2835267;2934431;2636939;0.012755;quickSort
164800;27159040000;99264;2837267;2936531;2638739;0.014135;quickSort
164900;27192010000;99364;2839267;2938631;2640539;0.012782;quickSort
165000;27225000000;99464;2841267;2940731;2642339;0.012787;quickSort
165100;27258010000;99564;2843267;2942831;2644139;0.012797;quickSort
165200;27291040000;99664;2845267;2944931;2645939;0.012803;quickSort
165300;27324090000;99764;2847267;2947031;2647739;0.012845;quickSort
165400;27357160000;99864;2849267;2949131;2649539;0.012907;quickSort
165500;27390250000;99964;2851267;2951231;2651339;0.012850;quickSort
165600;27423360000;100064;2853267;2953331;2653139;0.013359;quickSort
165700;27456490000;100164;2855267;2955431;2654939;0.012886;quickSort
165800;27489640000;100264;2857267;2957531;2656739;0.015134;quickSort
165900;27522810000;100364;2859267;2959631;2658539;0.012882;quickSort
166000;27556000000;100464;2861267;2961731;2660339;0.012887;quickSort
166100;27589210000;100564;2863267;2963831;2662139;0.013158;quickSort
166200;27622440000;100664;2865267;2965931;2663939;0.012933;quickSort
166300;27655690000;100764;2867267;2968031;2665739;0.012935;quickSort
166400;27688960000;100864;2869267;2970131;2667539;0.012959;quickSort
166500;27722250000;100964;2871267;2972231;2669339;0.012967;quickSort
166600;27755560000;101064;2873267;2974331;2671139;0.012958;quickSort
166700;27788890000;101164;2875267;2976431;2672939;0.013023;quickSort
166800;27822240000;101264;2877267;2978531;2674739;0.013644;quickSort
166900;27855610000;101364;2879267;2980631;2676539;0.013019;quickSort
167000;27889000000;101464;2881267;2982731;2678339;0.013125;quickSort
167100;27922410000;101564;2883267;2984831;2680139;0.013036;quickSort
167200;27955840000;101664;2885267;2986931;2681939;0.013544;quickSort
167300;27989290000;101764;2887267;2989031;2683739;0.013048;quickSort
167400;28022760000;101864;2889267;2991131;2685539;0.013090;quickSort
167500;28056250000;101964;2891267;2993231;2687339;0.013124;quickSort
167600;28089760000;102064;2893267;2995331;2689139;0.013073;quickSort
167700;28123290000;102164;2895267;2997431;2690939;0.013568;quickSort
167800;28156840000;102264;2897267;2999531;2692739;0.013085;quickSort
167900;28190410000;102364;2899267;3001631;2694539;0.013140;quickSort
168000;28224000000;102464;2901267;3003731;2696339;0.013138;quickSort
168100;28257610000;102564;2903267;3005831;2698139;0.013166;quickSort
168200;28291240000;102664;2905267;3007931;2699939;0.013271;quickSort
168300;28324890000;102764;2907267;3010031;2701739;0.013151;quickSort
168400;28358560000;102864;2909267;3012131;2703539;0.013213;quickSort
168500;28392250000;102964;2911267;3014231;2705339;0.013179;quickSort
168600;28425960000;103064;2913267;3016331;2707139;0.013204;quickSort
168700;28459690000;103164;2915267;3018431;2708939;0.013218;quickSort
168800;28493440000;103264;2917267;3020531;2710739;0.013300;quickSort
168900;28527210000;103364;2919267;3022631;2712539;0.013227;quickSort
169000;28561000000;103464;2921267;3024731;2714339;0.013237;quickSort
169100;28594810000;103564;2923267;3026831;2716139;0.013203;quickSort
169200;28628640000;103664;2925267;3028931;2717939;0.013276;quickSort
169300;28662490000;103764;2927267;3031031;2719739;0.013266;quickSort
169400;28696360000;103864;2929267;3033131;2721539;0.013288;quickSort
169500;28730250000;103964;2931267;3035231;2723339;0.013313;quickSort
169600;28764160000;104064;2933267;3037331;2725139;0.013962;quickSort
169700;28798090000;104164;2935267;3039431;2726939;0.013353;quickSort
169800;28832040000;104264;2937267;3041531;2728739;0.013378;quickSort
169900;28866010000;104364;2939267;3043631;2730539;0.013390;quickSort
170000;28900000000;104464;2941267;3045731;2732339;0.013352;quickSort
170100;28934010000;104564;2943267;3047831;2734139;0.013365;quickSort
170200;28968040000;104664;2945267;3049931;2735939;0.013374;quickSort
170300;29002090000;104764;2947267;3052031;2737739;0.013413;quickSort
170400;29036160000;104864;2949267;3054131;2739539;0.013434;quickSort
170500;29070250000;104964;2951267;3056231;2741339;0.013418;quickSort
170600;29104360000;105064;2953267;3058331;2743139;0.013429;quickSort
170700;29138490000;105164;2955267;3060431;2744939;0.013418;quickSort
170800;29172640000;105264;2957267;3062531;2746739;0.013327;quickSort
170900;29206810000;105364;2959267;3064631;2748539;0.013143;quickSort
171000;29241000000;105464;2961267;3066731;2750339;0.013115;quickSort
171100;29275210000;105564;2963267;3068831;2752139;0.013106;quickSort
171200;29309440000;105664;2965267;3070931;2753939;0.013481;quickSort
171300;29343690000;105764;2967267;3073031;2755739;0.013478;quickSort
171400;29377960000;105864;2969267;3075131;2757539;0.013519;quickSort
171500;29412250000;105964;2971267;3077231;2759339;0.013499;quickSort
171600;29446560000;106064;2973267;3079331;2761139;0.013534;quickSort
171700;29480890000;106164;2975267;3081431;2762939;0.013550;quickSort
171800;29515240000;106264;2977267;3083531;2764739;0.013588;quickSort
171900;29549610000;106364;2979267;3085631;2766539;0.013565;quickSort
172000;29584000000;106464;2981267;3087731;2768339;0.013588;quickSort
172100;29618410000;106564;2983267;3089831;2770139;0.013702;quickSort
172200;29652840000;106664;2985267;3091931;2771939;0.013699;quickSort
172300;29687290000;106764;2987267;3094031;2773739;0.014748;quickSort
172400;29721760000;106864;2989267;3096131;2775539;0.013623;quickSort
172500;29756250000;106964;2991267;3098231;2777339;0.013831;quickSort
172600;29790760000;107064;2993267;3100331;2779139;0.013895;quickSort
172700;29825290000;107164;2995267;3102431;2780939;0.013654;quickSort
172800;29859840000;107264;2997267;3104531;2782739;0.013640;quickSort
172900;29894410000;107364;2999267;3106631;2784539;0.013663;quickSort
173000;29929000000;107464;3001267;3108731;2786339;0.013641;quickSort
173100;29963610000;107564;3003267;3110831;2788139;0.013636;quickSort
173200;29998240000;107664;3005267;3112931;2789939;0.013696;quickSort
173300;30032890000;107764;3007267;3115031;2791739;0.013688;quickSort
173400;30067560000;107864;3009267;3117131;2793539;0.013698;quickSort
173500;30102250000;107964;3011267;3119231;2795339;0.013680;quickSort
173600;30136960000;108064;3013267;3121331;2797139;0.013815;quickSort
173700;30171690000;108164;3015267;3123431;2798939;0.013822;quickSort
173800;30206440000;108264;3017267;3125531;2800739;0.013563;quickSort
173900;30241210000;108364;3019267;3127631;2802539;0.013558;quickSort
174000;30276000000;108464;3021267;3129731;2804339;0.013427;quickSort
174100;30310810000;108564;3023267;3131831;2806139;0.013517;quickSort
174200;30345640000;108664;3025267;3133931;2807939;0.013825;quickSort
174300;30380490000;108764;3027267;3136031;2809739;0.013799;quickSort
174400;30415360000;108864;3029267;3138131;2811539;0.014018;quickSort
174500;30450250000;108964;3031267;3140231;2813339;0.013799;quickSort
174600;30485160000;109064;3033267;3142331;2815139;0.014008;quickSort
174700;30520090000;109164;3035267;3144431;2816939;0.013795;quickSort
174800;30555040000;109264;3037267;3146531;2818739;0.013711;quickSort
174900;30590010000;109364;3039267;3148631;2820539;0.014706;quickSort
175000;30625000000;109464;3041267;3150731;2822339;0.014302;quickSort
175100;30660010000;109564;3043267;3152831;2824139;0.014124;quickSort
175200;30695040000;109664;3045267;3154931;2825939;0.013904;quickSort
175300;30730090000;109764;3047267;3157031;2827739;0.013873;quickSort
175400;30765160000;109864;3049267;3159131;2829539;0.013903;quickSort
175500;30800250000;109964;3051267;3161231;2831339;0.013884;quickSort
175600;30835360000;110064;3053267;3163331;2833139;0.013929;quickSort
175700;30870490000;110164;3055267;3165431;2834939;0.013900;quickSort
175800;30905640000;110264;3057267;3167531;2836739;0.014078;quickSort
175900;30940810000;110364;3059267;3169631;2838539;0.013934;quickSort
176000;30976000000;110464;3061267;3171731;2840339;0.013922;quickSort
176100;31011210000;110564;3063267;3173831;2842139;0.013945;quickSort
176200;31046440000;110664;3065267;3175931;2843939;0.013924;quickSort
176300;31081690000;110764;3067267;3178031;2845739;0.013958;quickSort
176400;31116960000;110864;3069267;3180131;2847539;0.014015;quickSort
176500;31152250000;110964;3071267;3182231;2849339;0.013963;quickSort
176600;31187560000;111064;3073267;3184331;2851139;0.013988;quickSort
176700;31222890000;111164;3075267;3186431;2852939;0.013987;quickSort
176800;31258240000;111264;3077267;3188531;2854739;0.013984;quickSort
176900;31293610000;111364;3079267;3190631;2856539;0.014244;quickSort
177000;31329000000;111464;3081267;3192731;2858339;0.013999;quickSort
177100;31364410000;111564;3083267;3194831;2860139;0.014014;quickSort
177200;31399840000;111664;3085267;3196931;2861939;0.014040;quickSort
177300;31435290000;111764;3087267;3199031;2863739;0.014028;quickSort
177400;31470760000;111864;3089267;3201131;2865539;0.014029;quickSort
177500;31506250000;111964;3091267;3203231;2867339;0.014060;quickSort
177600;31541760000;112064;3093267;3205331;2869139;0.014089;quickSort
177700;31577290000;112164;3095267;3207431;2870939;0.014118;quickSort
177800;31612840000;112264;3097267;3209531;2872739;0.014086;quickSort
177900;31648410000;112364;3099267;3211631;2874539;0.014112;quickSort
178000;31684000000;112464;3101267;3213731;2876339;0.014110;quickSort
178100;31719610000;112564;3103267;3215831;2878139;0.014149;quickSort
178200;31755240000;112664;3105267;3217931;2879939;0.014516;quickSort
178300;31790890000;112764;3107267;3220031;2881739;0.014143;quickSort
178400;31826560000;112864;3109267;3222131;2883539;0.014193;quickSort
178500;31862250000;112964;3111267;3224231;2885339;0.014318;quickSort
178600;31897960000;113064;3113267;3226331;2887139;0.014160;quickSort
178700;31933690000;113164;3115267;3228431;2888939;0.014225;quickSort
178800;31969440000;113264;3117267;3230531;2890739;0.014270;quickSort
178900;32005210000;113364;3119267;3232631;2892539;0.014332;quickSort
179000;32041000000;113464;3121267;3234731;2894339;0.014180;quickSort
179100;32076810000;113564;3123267;3236831;2896139;0.014215;quickSort
179200;32112640000;113664;3125267;3238931;2897939;0.014176;quickSort
179300;32148490000;113764;3127267;3241031;2899739;0.014237;quickSort
179400;32184360000;113864;3129267;3243131;2901539;0.014176;quickSort
179500;32220250000;113964;3131267;3245231;2903339;0.014390;quickSort
179600;32256160000;114064;3133267;3247331;2905139;0.014244;quickSort
179700;32292090000;114164;3135267;3249431;2906939;0.014216;quickSort
179800;32328040000;114264;3137267;3251531;2908739;0.014236;quickSort
179900;32364010000;114364;3139267;3253631;2910539;0.014252;quickSort
180000;32400000000;114464;3141267;3255731;2912339;0.014260;quickSort
180100;32436010000;114564;3143267;3257831;2914139;0.014446;quickSort
180200;32472040000;114664;3145267;3259931;2915939;0.014817;quickSort
180300;32508090000;114764;3147267;3262031;2917739;0.014258;quickSort
180400;32544160000;114864;3149267;3264131;2919539;0.014516;quickSort
180500;32580250000;114964;3151267;3266231;2921339;0.014304;quickSort
180600;32616360000;115064;3153267;3268331;2923139;0.014586;quickSort
180700;32652490000;115164;3155267;3270431;2924939;0.014287;quickSort
180800;32688640000;115264;3157267;3272531;2926739;0.015067;quickSort
180900;32724810000;115364;3159267;3274631;2928539;0.014580;quickSort
181000;32761000000;115464;3161267;3276731;2930339;0.014567;quickSort
181100;32797210000;115564;3163267;3278831;2932139;0.014413;quickSort
181200;32833440000;115664;3165267;3280931;2933939;0.014410;quickSort
181300;32869690000;115764;3167267;3283031;2935739;0.014839;quickSort
181400;32905960000;115864;3169267;3285131;2937539;0.015610;quickSort
181500;32942250000;115964;3171267;3287231;2939339;0.014380;quickSort
181600;32978560000;116064;3173267;3289331;2941139;0.014370;quickSort
181700;33014890000;116164;3175267;3291431;2942939;0.014423;quickSort
181800;33051240000;116264;3177267;3293531;2944739;0.014432;quickSort
181900;33087610000;116364;3179267;3295631;2946539;0.014470;quickSort
182000;33124000000;116464;3181267;3297731;2948339;0.014426;quickSort
182100;33160410000;116564;3183267;3299831;2950139;0.014496;quickSort
182200;33196840000;116664;3185267;3301931;2951939;0.014476;quickSort
182300;33233290000;116764;3187267;3304031;2953739;0.014490;quickSort
182400;33269760000;116864;3189267;3306131;2955539;0.014479;quickSort
182500;33306250000;116964;3191267;3308231;2957339;0.014481;quickSort
182600;33342760000;117064;3193267;3310331;2959139;0.014556;quickSort
182700;33379290000;117164;3195267;3312431;2960939;0.014552;quickSort
182800;33415840000;117264;3197267;3314531;2962739;0.014547;quickSort
182900;33452410000;117364;3199267;3316631;2964539;0.014545;quickSort
183000;33489000000;117464;3201267;3318731;2966339;0.014553;quickSort
183100;33525610000;117564;3203267;3320831;2968139;0.014561;quickSort
183200;33562240000;117664;3205267;3322931;2969939;0.014547;quickSort
183300;33598890000;117764;3207267;3325031;2971739;0.014579;quickSort
183400;33635560000;117864;3209267;3327131;2973539;0.014621;quickSort
183500;33672250000;117964;3211267;3329231;2975339;0.014565;quickSort
183600;33708960000;118064;3213267;3331331;2977139;0.014578;quickSort
183700;33745690000;118164;3215267;3333431;2978939;0.014607;quickSort
183800;33782440000;118264;3217267;3335531;2980739;0.014646;quickSort
183900;33819210000;118364;3219267;3337631;2982539;0.015941;quickSort
184000;33856000000;118464;3221267;3339731;2984339;0.014736;quickSort
184100;33892810000;118564;3223267;3341831;2986139;0.016325;quickSort
184200;33929640000;118664;3225267;3343931;2987939;0.014790;quickSort
184300;33966490000;118764;3227267;3346031;2989739;0.014783;quickSort
184400;34003360000;118864;3229267;3348131;2991539;0.014872;quickSort
184500;34040250000;118964;3231267;3350231;2993339;0.014893;quickSort
184600;34077160000;119064;3233267;3352331;2995139;0.014799;quickSort
184700;34114090000;119164;3235267;3354431;2996939;0.015220;quickSort
184800;34151040000;119264;3237267;3356531;2998739;0.014751;quickSort
184900;34188010000;119364;3239267;3358631;3000539;0.014761;quickSort
185000;34225000000;119464;3241267;3360731;3002339;0.014744;quickSort
185100;34262010000;119564;3243267;3362831;3004139;0.014986;quickSort
185200;34299040000;119664;3245267;3364931;3005939;0.014987;quickSort
185300;34336090000;119764;3247267;3367031;3007739;0.015035;quickSort
185400;34373160000;119864;3249267;3369131;3009539;0.014964;quickSort
185500;34410250000;119964;3251267;3371231;3011339;0.014766;quickSort
185600;34447360000;120064;3253267;3373331;3013139;0.014836;quickSort
185700;34484490000;120164;3255267;3375431;3014939;0.015277;quickSort
185800;34521640000;120264;3257267;3377531;3016739;0.015367;quickSort
185900;34558810000;120364;3259267;3379631;3018539;0.014873;quickSort
186000;34596000000;120464;3261267;3381731;3020339;0.014860;quickSort
186100;34633210000;120564;3263267;3383831;3022139;0.014851;quickSort
186200;34670440000;120664;3265267;3385931;3023939;0.015017;quickSort
186300;34707690000;120764;3267267;3388031;3025739;0.014958;quickSort
